Subject	Object
MONDO:0007428	MONDO:0002320
MONDO:0007428	MONDO:0019589
MONDO:0007428	MONDO:0043008
MONDO:0007432	EFO:0008493
MONDO:0007432	MONDO:0002254
MONDO:0007432	MONDO:0015368
MONDO:0007432	MONDO:0015547
MONDO:0007432	MONDO:0020144
MONDO:0007434	EFO:0000508
MONDO:0007435	MONDO:0015548
MONDO:0007435	MONDO:0019794
MONDO:0007436	EFO:0000508
MONDO:0007436	MONDO:0015613
MONDO:0007437	EFO:0000508
MONDO:0007437	MONDO:0015613
MONDO:0007438	EFO:0000508
MONDO:0007441	EFO:0000508
MONDO:0007441	MONDO:0018849
MONDO:0007442	EFO:0000508
MONDO:0007442	MONDO:0018849
MONDO:0007443	MONDO:0018923
MONDO:0007445	MONDO:0017666
MONDO:0007445	MONDO:0019287
MONDO:0007445	MONDO:0019289
MONDO:0007449	MONDO:0019287
MONDO:0007450	EFO:0009607
MONDO:0007450	MONDO:0000426
MONDO:0007450	MONDO:0004782
MONDO:0007450	MONDO:0015127
MONDO:0007450	MONDO:0019117
MONDO:0007451	MONDO:0016383
MONDO:0007461	MONDO:0043008
MONDO:0007462	MONDO:0020573
MONDO:0007470	MONDO:0018230
MONDO:0007471	EFO:1001155
MONDO:0007471	MONDO:0016420
MONDO:0007471	MONDO:0020245
MONDO:0007473	MONDO:0002254
MONDO:0007473	MONDO:0015083
MONDO:0007473	MONDO:0020132
MONDO:0007476	EFO:0004198
MONDO:0007476	EFO:1000556
MONDO:0007477	EFO:1000017
MONDO:0007477	MONDO:0019699
MONDO:0007477	MONDO:0043008
MONDO:0007478	MONDO:0000426
MONDO:0007478	MONDO:0016516
MONDO:0007481	EFO:0005571
MONDO:0007481	MONDO:0019697
MONDO:0007482	MONDO:0015620
MONDO:0007482	MONDO:0019697
MONDO:0007482	MONDO:0019721
MONDO:0007483	MONDO:0000118
MONDO:0007483	MONDO:0019289
MONDO:0007486	MONDO:0020212
MONDO:0007486	MONDO:0020215
MONDO:0007489	MONDO:0018230
MONDO:0007490	MONDO:0018230
MONDO:0007492	MONDO:0100016
MONDO:0007493	MONDO:0015990
MONDO:0007494	owl:Thing
MONDO:0007495	MONDO:0016812
MONDO:0007495	MONDO:0017756
MONDO:0007495	MONDO:0019213
MONDO:0007495	MONDO:0100184
MONDO:0007496	MONDO:0018329
MONDO:0007496	MONDO:0021095
MONDO:0007496	MONDO:0700002
MONDO:0007500	EFO:0000508
MONDO:0007504	MONDO:0019589
MONDO:0007507	MONDO:0019268
MONDO:0007507	MONDO:0024255
MONDO:0007509	MONDO:0015884
MONDO:0007510	MONDO:0017666
MONDO:0007510	MONDO:0019287
MONDO:0007511	MONDO:0019287
MONDO:0007522	MONDO:0000426
MONDO:0007522	MONDO:0015216
MONDO:0007522	MONDO:0020066
MONDO:0007523	MONDO:0020066
MONDO:0007525	MONDO:0020066
MONDO:0007526	MONDO:0017742
MONDO:0007526	MONDO:0018292
MONDO:0007526	MONDO:0020066
MONDO:0007527	MONDO:0020066
MONDO:0007533	MONDO:0003689
MONDO:0007533	MONDO:0017319
MONDO:0007534	MONDO:0017891
MONDO:0007534	MONDO:0019716
MONDO:0007534	MONDO:0024573
MONDO:0007536	EFO:0000464
MONDO:0007536	MONDO:0015930
MONDO:0007536	MONDO:0020023
MONDO:0007537	MONDO:0018075
MONDO:0007537	MONDO:0019117
MONDO:0007538	MONDO:0019507
MONDO:0007540	MONDO:0000426
MONDO:0007540	MONDO:0015077
MONDO:0007540	MONDO:0016365
MONDO:0007540	MONDO:0017169
MONDO:0007540	MONDO:0018538
MONDO:0007542	EFO:0000508
MONDO:0007542	MONDO:0002254
MONDO:0007542	MONDO:0018230
MONDO:0007548	EFO:1000692
MONDO:0007549	EFO:1000692
MONDO:0007550	MONDO:0017610
MONDO:0007551	MONDO:0017610
MONDO:0007552	EFO:1000692
MONDO:0007554	MONDO:0017610
MONDO:0007555	MONDO:0017610
MONDO:0007556	MONDO:0017610
MONDO:0007558	MONDO:0020072
MONDO:0007561	MONDO:0016648
MONDO:0007562	MONDO:0016648
MONDO:0007562	MONDO:0022800
MONDO:0007562	MONDO:0023603
MONDO:0007565	MONDO:0011512
MONDO:0007566	MONDO:0015356
MONDO:0007570	EFO:0000701
MONDO:0007571	MONDO:0016028
MONDO:0007572	MONDO:0001115
MONDO:0007573	EFO:0000218
MONDO:0007573	MONDO:0015667
MONDO:0007573	MONDO:0020703
MONDO:0007574	MONDO:0019270
MONDO:0007574	MONDO:0019792
MONDO:0007574	MONDO:0024255
MONDO:0007576	MONDO:0002516
MONDO:0007576	MONDO:0003274
MONDO:0007576	MONDO:0021355
MONDO:0007584	EFO:0000508
MONDO:0007585	MONDO:0005508
MONDO:0007586	MONDO:0005508
MONDO:0007590	MONDO:0019716
MONDO:0007592	MONDO:0020127
MONDO:0007600	MONDO:0100238
MONDO:0007604	MONDO:0015335
MONDO:0007604	MONDO:0018454
MONDO:0007604	MONDO:0018751
MONDO:0007604	MONDO:0019054
MONDO:0007604	MONDO:0043008
MONDO:0007606	EFO:0000508
MONDO:0007606	MONDO:0019296
MONDO:0007607	EFO:0003865
MONDO:0007607	MONDO:0000426
MONDO:0007607	MONDO:0015950
MONDO:0007607	MONDO:0017891
MONDO:0007610	MONDO:0019280
MONDO:0007610	MONDO:0019287
MONDO:0007612	MONDO:0019589
MONDO:0007614	EFO:1001990
MONDO:0007614	MONDO:0004746
MONDO:0007614	MONDO:0015368
MONDO:0007614	MONDO:0016106
MONDO:0007614	MONDO:0019117
MONDO:0007614	MONDO:0020158
MONDO:0007615	EFO:0000508
MONDO:0007615	MONDO:0019054
MONDO:0007619	MONDO:0000426
MONDO:0007619	MONDO:0024255
MONDO:0007620	MONDO:0018999
MONDO:0007620	MONDO:0019052
MONDO:0007621	MONDO:0000508
MONDO:0007621	MONDO:0002320
MONDO:0007621	MONDO:0015159
MONDO:0007621	MONDO:0019117
MONDO:0007621	MONDO:0043005
MONDO:0007624	MONDO:0000426
MONDO:0007624	MONDO:0019303
MONDO:0007626	MONDO:0002320
MONDO:0007626	MONDO:0015083
MONDO:0007626	MONDO:0019117
MONDO:0007626	MONDO:0020256
MONDO:0007627	MONDO:0018363
MONDO:0007630	MONDO:0020242
MONDO:0007631	MONDO:0002254
MONDO:0007631	MONDO:0016894
MONDO:0007635	MONDO:0000426
MONDO:0007635	MONDO:0002254
MONDO:0007635	MONDO:0015163
MONDO:0007635	MONDO:0020040
MONDO:0007636	MONDO:0015412
MONDO:0007636	MONDO:0015961
MONDO:0007636	MONDO:0016643
MONDO:0007639	MONDO:0016420
MONDO:0007639	MONDO:0100443
MONDO:0007639	MONDO:0100444
MONDO:0007640	MONDO:0019118
MONDO:0007646	MONDO:0002254
MONDO:0007646	MONDO:0019601
MONDO:0007648	EFO:0000402
MONDO:0007648	MONDO:0015617
MONDO:0007648	MONDO:0018502
MONDO:0007651	MONDO:0019289
MONDO:0007653	EFO:0000508
MONDO:0007656	MONDO:0017234
MONDO:0007664	MONDO:0020367
MONDO:0007666	EFO:0003966
MONDO:0007666	MONDO:0002254
MONDO:0007669	MONDO:0015327
MONDO:0007669	MONDO:0015620
MONDO:0007669	MONDO:0018911
MONDO:0007669	MONDO:0019052
MONDO:0007669	MONDO:0019721
MONDO:0007670	MONDO:0019313
MONDO:0007670	MONDO:0019520
MONDO:0007671	EFO:0000508
MONDO:0007671	MONDO:0015163
MONDO:0007672	MONDO:0015145
MONDO:0007672	MONDO:0015953
MONDO:0007672	MONDO:0016229
MONDO:0007672	MONDO:0016230
MONDO:0007679	MONDO:0000508
MONDO:0007680	MONDO:0043008
MONDO:0007681	MONDO:0000334
MONDO:0007681	MONDO:0015356
MONDO:0007683	EFO:0000508
MONDO:0007686	MONDO:0000009
MONDO:0007686	MONDO:0002254
MONDO:0007686	MONDO:0020117
MONDO:0007688	MONDO:0000508
MONDO:0007688	MONDO:0002320
MONDO:0007688	MONDO:0015159
MONDO:0007688	MONDO:0019117
MONDO:0007688	MONDO:0019695
MONDO:0007688	MONDO:0043005
MONDO:0007690	EFO:0000512
MONDO:0007690	MONDO:0019052
MONDO:0007693	MONDO:0019280
MONDO:0007693	MONDO:0019287
MONDO:0007696	MONDO:0019054
MONDO:0007698	MONDO:0000426
MONDO:0007698	MONDO:0015846
MONDO:0007698	MONDO:0018454
MONDO:0007698	MONDO:0019054
MONDO:0007698	MONDO:0043008
MONDO:0007700	MONDO:0017307
MONDO:0007702	MONDO:0007732
MONDO:0007705	MONDO:0004139
MONDO:0007706	EFO:0000508
MONDO:0007711	MONDO:0002254
MONDO:0007711	MONDO:0015335
MONDO:0007711	MONDO:0018751
MONDO:0007711	MONDO:0043008
MONDO:0007712	MONDO:0015334
MONDO:0007712	MONDO:0018454
MONDO:0007712	MONDO:0043008
MONDO:0007716	MONDO:0000508
MONDO:0007716	MONDO:0016513
MONDO:0007716	MONDO:0016894
MONDO:0007716	MONDO:0019050
MONDO:0007716	MONDO:0019117
MONDO:0007724	MONDO:0000508
MONDO:0007724	MONDO:0002320
MONDO:0007724	MONDO:0015159
MONDO:0007726	EFO:0000508
MONDO:0007726	MONDO:0019692
MONDO:0007727	MONDO:0015135
MONDO:0007727	MONDO:0017953
MONDO:0007728	MONDO:0024516
MONDO:0007732	MONDO:0000426
MONDO:0007732	MONDO:0002254
MONDO:0007732	MONDO:0015110
MONDO:0007732	MONDO:0016432
MONDO:0007732	MONDO:0043008
MONDO:0007733	MONDO:0016296
MONDO:0007735	MONDO:0020158
MONDO:0007737	MONDO:0017429
MONDO:0007738	MONDO:0016761
MONDO:0007738	MONDO:0017742
MONDO:0007738	MONDO:0018292
MONDO:0007739	EFO:0004280
MONDO:0007739	MONDO:0000167
MONDO:0007740	MONDO:0020208
MONDO:0007740	MONDO:0020248
MONDO:0007741	EFO:0005562
MONDO:0007741	MONDO:0019720
MONDO:0007743	MONDO:0000592
MONDO:0007744	MONDO:0001336
MONDO:0007744	MONDO:0015903
MONDO:0007747	EFO:1000017
MONDO:0007747	MONDO:0021026
MONDO:0007750	EFO:0004911
MONDO:0007751	EFO:0004911
MONDO:0007756	MONDO:0019268
MONDO:0007757	MONDO:0000426
MONDO:0007757	MONDO:0019289
MONDO:0007757	MONDO:0024255
MONDO:0007758	MONDO:0020093
MONDO:0007761	MONDO:0001336
MONDO:0007762	MONDO:0001336
MONDO:0007762	MONDO:0015902
MONDO:0007763	EFO:0000681
MONDO:0007764	EFO:0000508
MONDO:0007764	EFO:0004260
MONDO:0007765	MONDO:0019589
MONDO:0007766	MONDO:0020018
MONDO:0007768	EFO:0003865
MONDO:0007768	MONDO:0016365
MONDO:0007768	MONDO:0017891
MONDO:0007771	MONDO:0013648
MONDO:0007771	MONDO:0024255
MONDO:0007772	MONDO:0019162
MONDO:0007776	EFO:0000508
MONDO:0007776	MONDO:0017853
MONDO:0007779	MONDO:0000426
MONDO:0007779	MONDO:0017138
MONDO:0007780	owl:Thing
MONDO:0007781	MONDO:0001134
MONDO:0007781	MONDO:0015512
MONDO:0007781	MONDO:0020573
MONDO:0007784	EFO:0009189
MONDO:0007784	MONDO:0034217
MONDO:0007787	MONDO:0016381
MONDO:0007788	EFO:0004211
MONDO:0007788	MONDO:0001336
MONDO:0007788	MONDO:0015902
MONDO:0007790	MONDO:0015626
MONDO:0007791	MONDO:0018458
MONDO:0007792	MONDO:0018458
MONDO:0007793	EFO:0000508
MONDO:0007793	EFO:0005571
MONDO:0007793	MONDO:0019685
MONDO:0007795	MONDO:0015620
MONDO:0007795	MONDO:0015846
MONDO:0007795	MONDO:0043008
MONDO:0007796	MONDO:0016390
MONDO:0007797	MONDO:0015620
MONDO:0007797	MONDO:0016892
MONDO:0007797	MONDO:0019589
MONDO:0007797	MONDO:0019721
MONDO:0007798	owl:Thing
MONDO:0007800	MONDO:0002254
MONDO:0007800	MONDO:0016880
MONDO:0007804	MONDO:0015246
MONDO:0007804	MONDO:0015620
MONDO:0007804	MONDO:0018762
MONDO:0007804	MONDO:0019721
MONDO:0007804	MONDO:0043007
MONDO:0007806	MONDO:0003037
MONDO:0007806	MONDO:0018631
MONDO:0007806	MONDO:0021034
MONDO:0007808	MONDO:0017266
MONDO:0007809	MONDO:0017266
MONDO:0007811	MONDO:0017270
MONDO:0007812	MONDO:0017778
MONDO:0007813	MONDO:0017266
MONDO:0007813	MONDO:0017339
MONDO:0007817	EFO:0000274
MONDO:0007818	MONDO:0000426
MONDO:0007818	MONDO:0018037
MONDO:0007819	MONDO:0007733
MONDO:0007819	MONDO:0017219
MONDO:0007820	EFO:0000508
MONDO:0007834	EFO:0000508
MONDO:0007834	MONDO:0001933
MONDO:0007836	MONDO:0018454
MONDO:0007836	MONDO:0019054
MONDO:0007837	MONDO:0000508
MONDO:0007837	MONDO:0002320
MONDO:0007837	MONDO:0015159
MONDO:0007837	MONDO:0019117
MONDO:0007837	MONDO:0019287
MONDO:0007837	MONDO:0043005
MONDO:0007838	MONDO:0002254
MONDO:0007838	MONDO:0016910
MONDO:0007838	MONDO:0018795
MONDO:0007838	MONDO:0020158
MONDO:0007839	MONDO:0002320
MONDO:0007839	MONDO:0015335
MONDO:0007839	MONDO:0018751
MONDO:0007839	MONDO:0019117
MONDO:0007839	MONDO:0020022
MONDO:0007839	MONDO:0043008
MONDO:0007841	MONDO:0019712
MONDO:0007842	MONDO:0020066
MONDO:0007844	MONDO:0018800
MONDO:0007845	MONDO:0015979
MONDO:0007846	MONDO:0000508
MONDO:0007846	MONDO:0002320
MONDO:0007846	MONDO:0015159
MONDO:0007846	MONDO:0019117
MONDO:0007846	MONDO:0043005
MONDO:0007848	EFO:0009449
MONDO:0007848	MONDO:0000426
MONDO:0007848	MONDO:0018102
MONDO:0007849	EFO:0000508
MONDO:0007852	MONDO:0017666
MONDO:0007852	MONDO:0019589
MONDO:0007853	MONDO:0015360
MONDO:0007853	MONDO:0017666
MONDO:0007854	MONDO:0019268
MONDO:0007856	MONDO:0015617
MONDO:0007856	MONDO:0017672
MONDO:0007857	MONDO:0017666
MONDO:0007859	MONDO:0019272
MONDO:0007860	MONDO:0017672
MONDO:0007861	MONDO:0015337
MONDO:0007862	MONDO:0018094
MONDO:0007864	MONDO:0002254
MONDO:0007864	MONDO:0016229
MONDO:0007864	MONDO:0016524
MONDO:0007864	MONDO:0019293
MONDO:0007864	MONDO:0019716
MONDO:0007864	MONDO:0024255
MONDO:0007866	MONDO:0017666
MONDO:0007866	MONDO:0019589
MONDO:0007872	MONDO:0000426
MONDO:0007872	MONDO:0015503
MONDO:0007872	MONDO:0018562
MONDO:0007872	MONDO:0020197
MONDO:0007872	MONDO:0043008
MONDO:0007874	MONDO:0000508
MONDO:0007874	MONDO:0002320
MONDO:0007874	MONDO:0015159
MONDO:0007874	MONDO:0016907
MONDO:0007874	MONDO:0017951
MONDO:0007874	MONDO:0043005
MONDO:0007874	MONDO:0100172
MONDO:0007875	MONDO:0000426
MONDO:0007875	MONDO:0015335
MONDO:0007875	MONDO:0018751
MONDO:0007875	MONDO:0019690
MONDO:0007875	MONDO:0019755
MONDO:0007878	MONDO:0015504
MONDO:0007878	MONDO:0018562
MONDO:0007879	MONDO:0015504
MONDO:0007879	MONDO:0018562
MONDO:0007880	MONDO:0002254
MONDO:0007880	MONDO:0015504
MONDO:0007880	MONDO:0018562
MONDO:0007883	EFO:0000508
MONDO:0007885	EFO:0004259
MONDO:0007888	EFO:1000050
MONDO:0007888	MONDO:0003291
MONDO:0007888	MONDO:0003295
MONDO:0007888	MONDO:0015950
MONDO:0007888	MONDO:0017127
MONDO:0007888	MONDO:0017891
MONDO:0007891	MONDO:0019289
MONDO:0007892	MONDO:0000508
MONDO:0007892	MONDO:0002320
MONDO:0007892	MONDO:0015159
MONDO:0007892	MONDO:0019117
MONDO:0007892	MONDO:0043005
MONDO:0007893	MONDO:0000426
MONDO:0007893	MONDO:0002320
MONDO:0007893	MONDO:0019589
MONDO:0007893	MONDO:0020297
MONDO:0007893	MONDO:0043008
MONDO:0007894	MONDO:0019054
MONDO:0007895	MONDO:0019694
MONDO:0007895	MONDO:0022800
MONDO:0007895	MONDO:0023603
MONDO:0007899	MONDO:0002406
MONDO:0007899	MONDO:0024255
MONDO:0007902	EFO:1000726
MONDO:0007902	MONDO:0024255
MONDO:0007903	MONDO:0018875
MONDO:0007904	MONDO:0043008
MONDO:0007906	MONDO:0015327
MONDO:0007906	MONDO:0015333
MONDO:0007906	MONDO:0020088
MONDO:0007909	EFO:0000759
MONDO:0007909	MONDO:0000652
MONDO:0007909	MONDO:0019296
MONDO:0007916	MONDO:0018178
MONDO:0007917	MONDO:0019520
MONDO:0007918	MONDO:0019118
MONDO:0007918	MONDO:0019313
MONDO:0007918	MONDO:0019520
MONDO:0007918	MONDO:0043218
MONDO:0007920	MONDO:0000486
MONDO:0007920	MONDO:0019313
MONDO:0007920	MONDO:0043218
MONDO:0007920	MONDO:0044807
MONDO:0007922	MONDO:0019313
MONDO:0007922	MONDO:0019520
MONDO:0007922	MONDO:0020162
MONDO:0007924	MONDO:0000508
MONDO:0007924	MONDO:0002320
MONDO:0007924	MONDO:0015159
MONDO:0007924	MONDO:0015185
MONDO:0007924	MONDO:0016229
MONDO:0007924	MONDO:0017623
MONDO:0007924	MONDO:0018188
MONDO:0007924	MONDO:0019716
MONDO:0007924	MONDO:0043005
MONDO:0007924	MONDO:0043218
MONDO:0007924	MONDO:0100172
MONDO:0007927	MONDO:0015496
MONDO:0007931	MONDO:0000390
MONDO:0007934	MONDO:0020242
MONDO:0007935	MONDO:0003005
MONDO:0007937	MONDO:0017625
MONDO:0007943	MONDO:0015334
MONDO:0007943	MONDO:0018187
MONDO:0007943	MONDO:0018237
MONDO:0007943	MONDO:0018751
MONDO:0007943	MONDO:0020157
MONDO:0007943	MONDO:0020167
MONDO:0007943	MONDO:0043008
MONDO:0007946	MONDO:0003569
MONDO:0007946	MONDO:0020158
MONDO:0007947	MONDO:0000426
MONDO:0007947	MONDO:0002254
MONDO:0007947	MONDO:0017310
MONDO:0007949	MONDO:0016761
MONDO:0007949	MONDO:0019287
MONDO:0007949	MONDO:0020208
MONDO:0007949	MONDO:0043008
MONDO:0007953	MONDO:0002232
MONDO:0007953	MONDO:0002320
MONDO:0007953	MONDO:0018751
MONDO:0007953	MONDO:0019589
MONDO:0007953	MONDO:0043008
MONDO:0007954	owl:Thing
MONDO:0007956	MONDO:0015335
MONDO:0007956	MONDO:0016643
MONDO:0007956	MONDO:0018751
MONDO:0007958	MONDO:0015277
MONDO:0007958	MONDO:0019003
MONDO:0007958	MONDO:0025511
MONDO:0007960	owl:Thing
MONDO:0007962	EFO:0000508
MONDO:0007964	MONDO:0000426
MONDO:0007964	MONDO:0018961
MONDO:0007964	MONDO:0024462
MONDO:0007966	MONDO:0020573
MONDO:0007970	MONDO:0017198
MONDO:0007971	MONDO:0018230
MONDO:0007971	MONDO:0020018
MONDO:0007977	MONDO:0019697
MONDO:0007979	EFO:0000508
MONDO:0007982	EFO:0000508
MONDO:0007982	MONDO:0019693
MONDO:0007983	EFO:0000508
MONDO:0007983	MONDO:0019693
MONDO:0007984	EFO:0000508
MONDO:0007984	MONDO:0019693
MONDO:0007986	EFO:0000508
MONDO:0007986	MONDO:0016761
MONDO:0007986	MONDO:0018240
MONDO:0007987	MONDO:0016761
MONDO:0007987	MONDO:0016763
MONDO:0007987	MONDO:0018187
MONDO:0007987	MONDO:0018751
MONDO:0007987	MONDO:0022800
MONDO:0007987	MONDO:0023603
MONDO:0007988	MONDO:0016056
MONDO:0007988	MONDO:0043007
MONDO:0007988	MONDO:0100172
MONDO:0007989	MONDO:0011119
MONDO:0007990	EFO:0000701
MONDO:0007991	MONDO:0000508
MONDO:0007991	MONDO:0002320
MONDO:0007991	MONDO:0015159
MONDO:0007991	MONDO:0019589
MONDO:0007991	MONDO:0043005
MONDO:0007992	EFO:0003966
MONDO:0007998	EFO:0000508
MONDO:0008002	MONDO:0016558
MONDO:0008003	MONDO:0000090
MONDO:0008003	MONDO:0000426
MONDO:0008003	MONDO:0016797
MONDO:0008005	MONDO:0019589
MONDO:0008006	EFO:1002051
MONDO:0008006	MONDO:0015083
MONDO:0008006	MONDO:0015334
MONDO:0008006	MONDO:0015499
MONDO:0008006	MONDO:0020132
MONDO:0008006	MONDO:0043007
MONDO:0008007	EFO:0000508
MONDO:0008007	MONDO:0002220
MONDO:0008007	MONDO:0002257
MONDO:0008008	MONDO:0016565
MONDO:0008009	MONDO:0000426
MONDO:0008009	MONDO:0019281
MONDO:0008013	MONDO:0016874
MONDO:0008016	MONDO:0019942
MONDO:0008017	EFO:0000701
MONDO:0008018	MONDO:0000426
MONDO:0008018	MONDO:0018630
MONDO:0008019	EFO:0000508
MONDO:0008019	MONDO:0015830
MONDO:0008023	EFO:0009671
MONDO:0008023	MONDO:0004884
MONDO:0008023	MONDO:0020240
MONDO:0008026	MONDO:0018190
MONDO:0008029	EFO:0003899
MONDO:0008029	MONDO:0016106
MONDO:0008029	MONDO:0019117
MONDO:0008029	MONDO:0019950
MONDO:0008032	owl:Thing
MONDO:0008038	MONDO:0015141
MONDO:0008038	MONDO:0019117
MONDO:0008043	EFO:0009671
MONDO:0008043	MONDO:0019589
MONDO:0008045	EFO:0004280
MONDO:0008045	MONDO:0024257
MONDO:0008045	MONDO:0100036
MONDO:0008046	MONDO:0000426
MONDO:0008046	MONDO:0000866
MONDO:0008046	MONDO:0016117
MONDO:0008046	MONDO:0019052
MONDO:0008047	MONDO:0016227
MONDO:0008047	MONDO:0020127
MONDO:0008048	MONDO:0000426
MONDO:0008048	MONDO:0002921
MONDO:0008048	MONDO:0018947
MONDO:0008050	MONDO:0002320
MONDO:0008050	MONDO:0016195
MONDO:0008050	MONDO:0018949
MONDO:0008050	MONDO:0019952
MONDO:0008051	EFO:0000508
MONDO:0008051	MONDO:0019952
MONDO:0008056	MONDO:0015368
MONDO:0008056	MONDO:0016107
MONDO:0008056	MONDO:0020158
MONDO:0008056	MONDO:0024573
MONDO:0008057	MONDO:0015285
MONDO:0008058	MONDO:0019952
MONDO:0008059	MONDO:0017666
MONDO:0008059	MONDO:0019287
MONDO:0008059	MONDO:0019289
MONDO:0008060	MONDO:0019284
MONDO:0008061	EFO:0003966
MONDO:0008061	MONDO:0000426
MONDO:0008061	MONDO:0019285
MONDO:0008061	MONDO:0019712
MONDO:0008071	MONDO:0015512
MONDO:0008073	MONDO:0000608
MONDO:0008073	MONDO:0008264
MONDO:0008073	MONDO:0019236
MONDO:0008075	EFO:0000693
MONDO:0008075	EFO:0008514
MONDO:0008075	MONDO:0015950
MONDO:0008075	MONDO:0019289
MONDO:0008075	MONDO:0019755
MONDO:0008082	EFO:1000363
MONDO:0008082	MONDO:0000426
MONDO:0008082	MONDO:0019003
MONDO:0008083	MONDO:0019260
MONDO:0008087	MONDO:0015359
MONDO:0008087	MONDO:0022754
MONDO:0008090	MONDO:0015134
MONDO:0008092	EFO:0000508
MONDO:0008092	MONDO:0004805
MONDO:0008093	EFO:0009675
MONDO:0008093	MONDO:0015950
MONDO:0008094	MONDO:0016229
MONDO:0008094	MONDO:0016231
MONDO:0008094	MONDO:0019293
MONDO:0008094	MONDO:0021658
MONDO:0008094	MONDO:0024255
MONDO:0008097	EFO:1000110
MONDO:0008097	EFO:1000634
MONDO:0008097	MONDO:0015950
MONDO:0008097	MONDO:0019755
MONDO:0008097	MONDO:0020179
MONDO:0008097	MONDO:0020205
MONDO:0008098	MONDO:0019697
MONDO:0008108	MONDO:0019117
MONDO:0008111	EFO:0003966
MONDO:0008111	MONDO:0019287
MONDO:0008111	MONDO:0043007
MONDO:0008112	owl:Thing
MONDO:0008113	MONDO:0015620
MONDO:0008113	MONDO:0043008
MONDO:0008115	MONDO:0015267
MONDO:0008116	MONDO:0004746
MONDO:0008116	MONDO:0016106
MONDO:0008116	MONDO:0019117
MONDO:0008116	MONDO:0020158
MONDO:0008118	MONDO:0021147
MONDO:0008119	MONDO:0015548
MONDO:0008119	MONDO:0019792
MONDO:0008120	MONDO:0016163
MONDO:0008123	MONDO:0000426
MONDO:0008123	MONDO:0017136
MONDO:0008127	EFO:0000508
MONDO:0008130	MONDO:0000508
MONDO:0008130	MONDO:0002320
MONDO:0008130	MONDO:0015159
MONDO:0008133	MONDO:0016387
MONDO:0008133	MONDO:0020250
MONDO:0008134	MONDO:0016387
MONDO:0008134	MONDO:0020250
MONDO:0008135	MONDO:0043878
MONDO:0008136	EFO:0000508
MONDO:0008136	MONDO:0020249
MONDO:0008137	MONDO:0000508
MONDO:0008137	MONDO:0015375
MONDO:0008137	MONDO:0019117
MONDO:0008138	MONDO:0020195
MONDO:0008139	EFO:0003820
MONDO:0008139	MONDO:0018454
MONDO:0008139	MONDO:0019054
MONDO:0008139	MONDO:0023603
MONDO:0008142	MONDO:0018385
MONDO:0008145	EFO:0003820
MONDO:0008145	MONDO:0015356
MONDO:0008145	MONDO:0018230
MONDO:0008145	MONDO:0019716
MONDO:0008145	MONDO:0023603
MONDO:0008146	MONDO:0019019
MONDO:0008147	MONDO:0019019
MONDO:0008148	MONDO:0019019
MONDO:0008150	EFO:0000508
MONDO:0008150	EFO:0009676
MONDO:0008151	EFO:0000508
MONDO:0008151	MONDO:0018230
MONDO:0008152	EFO:0000508
MONDO:0008152	MONDO:0019707
MONDO:0008152	MONDO:0019721
MONDO:0008153	MONDO:0021154
MONDO:0008153	MONDO:0024255
MONDO:0008155	MONDO:0017198
MONDO:0008156	MONDO:0020645
MONDO:0008157	MONDO:0017198
MONDO:0008157	MONDO:0019292
MONDO:0008157	MONDO:0021106
MONDO:0008157	MONDO:0024255
MONDO:0008158	EFO:1000017
MONDO:0008161	MONDO:0016910
MONDO:0008162	MONDO:0020573
MONDO:0008163	EFO:0000508
MONDO:0008163	MONDO:0015334
MONDO:0008165	MONDO:0003689
MONDO:0008165	MONDO:0017319
MONDO:0008165	MONDO:0020102
MONDO:0008170	EFO:0003893
MONDO:0008170	EFO:1001331
MONDO:0008175	MONDO:0019707
MONDO:0008179	MONDO:0019117
MONDO:0008182	MONDO:0020157
MONDO:0008182	MONDO:0043008
MONDO:0008183	MONDO:0015213
MONDO:0008185	EFO:0000342
MONDO:0008185	EFO:0000400
MONDO:0008185	MONDO:0019052
MONDO:0008195	EFO:1001899
MONDO:0008195	MONDO:0016120
MONDO:0008195	MONDO:0019117
MONDO:0008196	EFO:0000508
MONDO:0008196	MONDO:0018240
MONDO:0008196	MONDO:0019698
MONDO:0008198	EFO:0000508
MONDO:0008198	MONDO:0018230
MONDO:0008198	MONDO:0020018
MONDO:0008199	MONDO:0005180
MONDO:0008199	MONDO:0015914
MONDO:0008201	MONDO:0002254
MONDO:0008201	MONDO:0019117
MONDO:0008201	MONDO:0021095
MONDO:0008205	MONDO:0015227
MONDO:0008205	MONDO:0019712
MONDO:0008206	EFO:0004280
MONDO:0008207	MONDO:0002342
MONDO:0008207	MONDO:0019712
MONDO:0008209	MONDO:0018758
MONDO:0008209	MONDO:0020158
MONDO:0008209	MONDO:0043007
MONDO:0008209	MONDO:0043218
MONDO:0008210	MONDO:0020381
MONDO:0008211	EFO:0005539
MONDO:0008215	MONDO:0016956
MONDO:0008215	MONDO:0019046
MONDO:0008215	MONDO:0021106
MONDO:0008217	MONDO:0018454
MONDO:0008217	MONDO:0019054
MONDO:0008218	EFO:1000749
MONDO:0008218	MONDO:0019268
MONDO:0008218	MONDO:0024255
MONDO:0008221	MONDO:0000508
MONDO:0008221	MONDO:0019058
MONDO:0008221	MONDO:0019232
MONDO:0008221	MONDO:0019313
MONDO:0008221	MONDO:0019520
MONDO:0008221	MONDO:0024255
MONDO:0008221	MONDO:0043218
MONDO:0008222	EFO:1001899
MONDO:0008222	MONDO:0000995
