IRI	Direct	Inherited
http://purl.obolibrary.org/obo/MONDO_0016942	0	0
http://purl.obolibrary.org/obo/MONDO_0013170	0	0
http://purl.obolibrary.org/obo/MONDO_0013171	0	0
http://purl.obolibrary.org/obo/MONDO_0013172	0	0
http://purl.obolibrary.org/obo/MONDO_0013173	0	0
http://purl.obolibrary.org/obo/MONDO_0013176	0	0
http://purl.obolibrary.org/obo/MONDO_0013177	0	0
http://purl.obolibrary.org/obo/MONDO_0016150	0	0
http://purl.obolibrary.org/obo/MONDO_0013178	1	0
http://purl.obolibrary.org/obo/MONDO_0013179	0	0
http://purl.obolibrary.org/obo/MONDO_0013182	0	0
http://purl.obolibrary.org/obo/MONDO_0013184	0	0
http://purl.obolibrary.org/obo/MONDO_0013187	0	0
http://purl.obolibrary.org/obo/MONDO_0018029	0	0
http://purl.obolibrary.org/obo/MONDO_0013195	0	0
http://purl.obolibrary.org/obo/MONDO_0013196	0	0
http://purl.obolibrary.org/obo/MONDO_0013208	0	0
http://purl.obolibrary.org/obo/MONDO_0017766	0	0
http://purl.obolibrary.org/obo/MONDO_0013212	0	0
http://purl.obolibrary.org/obo/MONDO_0013220	0	0
http://purl.obolibrary.org/obo/MONDO_0013222	0	0
http://purl.obolibrary.org/obo/MONDO_0013223	0	0
http://purl.obolibrary.org/obo/MONDO_0013225	0	0
http://www.ebi.ac.uk/efo/EFO_1000681	0	0
http://purl.obolibrary.org/obo/MONDO_0013226	0	0
http://purl.obolibrary.org/obo/MONDO_0013227	0	0
http://purl.obolibrary.org/obo/MONDO_0013228	0	0
http://purl.obolibrary.org/obo/MONDO_0013232	0	0
http://purl.obolibrary.org/obo/MONDO_0013233	0	0
http://purl.obolibrary.org/obo/MONDO_0013237	0	0
http://purl.obolibrary.org/obo/MONDO_0013238	0	0
http://purl.obolibrary.org/obo/MONDO_0016915	0	0
http://purl.obolibrary.org/obo/MONDO_0013239	0	0
http://purl.obolibrary.org/obo/MONDO_0013241	0	0
http://purl.obolibrary.org/obo/MONDO_0013245	0	0
http://purl.obolibrary.org/obo/MONDO_0013251	0	0
http://purl.obolibrary.org/obo/MONDO_0013252	0	0
http://purl.obolibrary.org/obo/MONDO_0013254	0	0
http://purl.obolibrary.org/obo/MONDO_0013256	0	0
http://purl.obolibrary.org/obo/MONDO_0013267	0	0
http://purl.obolibrary.org/obo/MONDO_0013268	0	0
http://purl.obolibrary.org/obo/MONDO_0013271	0	0
http://purl.obolibrary.org/obo/MONDO_0013272	0	0
http://purl.obolibrary.org/obo/MONDO_0013273	0	0
http://purl.obolibrary.org/obo/MONDO_0013275	1	0
http://purl.obolibrary.org/obo/MONDO_0013276	0	0
http://purl.obolibrary.org/obo/MONDO_0013279	0	0
http://purl.obolibrary.org/obo/MONDO_0013281	0	0
http://purl.obolibrary.org/obo/MONDO_0013282	1	0
http://purl.obolibrary.org/obo/MONDO_0013284	0	0
http://purl.obolibrary.org/obo/MONDO_0013286	0	0
http://purl.obolibrary.org/obo/MONDO_0013291	0	0
http://purl.obolibrary.org/obo/MONDO_0100314	0	0
http://purl.obolibrary.org/obo/MONDO_0013292	0	0
http://purl.obolibrary.org/obo/MONDO_0016903	0	0
http://purl.obolibrary.org/obo/MONDO_0013297	0	0
http://purl.obolibrary.org/obo/MONDO_0013298	0	0
http://purl.obolibrary.org/obo/MONDO_0016967	0	0
http://purl.obolibrary.org/obo/MONDO_0013300	0	0
http://purl.obolibrary.org/obo/MONDO_0015418	0	0
http://purl.obolibrary.org/obo/MONDO_0013301	0	0
http://purl.obolibrary.org/obo/MONDO_0013302	0	0
http://purl.obolibrary.org/obo/MONDO_0019394	0	0
http://purl.obolibrary.org/obo/MONDO_0013304	0	0
http://purl.obolibrary.org/obo/MONDO_0013306	0	0
http://purl.obolibrary.org/obo/MONDO_0044655	0	0
http://purl.obolibrary.org/obo/MONDO_0013308	0	0
http://purl.obolibrary.org/obo/MONDO_0013310	1	0
http://purl.obolibrary.org/obo/MONDO_0013311	0	0
http://purl.obolibrary.org/obo/MONDO_0013313	0	0
http://purl.obolibrary.org/obo/MONDO_0013316	1	0
http://purl.obolibrary.org/obo/MONDO_0013317	0	0
http://purl.obolibrary.org/obo/MONDO_0013320	0	0
http://purl.obolibrary.org/obo/MONDO_0013324	0	0
http://purl.obolibrary.org/obo/MONDO_0013325	0	0
http://purl.obolibrary.org/obo/MONDO_0013327	1	0
http://purl.obolibrary.org/obo/MONDO_0013329	0	0
http://purl.obolibrary.org/obo/MONDO_0013334	0	0
http://purl.obolibrary.org/obo/MONDO_0013336	0	0
http://purl.obolibrary.org/obo/MONDO_0016897	0	0
http://purl.obolibrary.org/obo/MONDO_0013338	0	0
http://purl.obolibrary.org/obo/MONDO_0013341	0	0
http://purl.obolibrary.org/obo/MONDO_0013342	0	0
http://purl.obolibrary.org/obo/MONDO_0013343	1	0
http://purl.obolibrary.org/obo/MONDO_0015699	0	2
http://purl.obolibrary.org/obo/MONDO_0013349	0	0
http://purl.obolibrary.org/obo/MONDO_0013351	0	0
http://purl.obolibrary.org/obo/MONDO_0013352	0	0
http://purl.obolibrary.org/obo/MONDO_0013354	0	0
http://purl.obolibrary.org/obo/MONDO_0013355	0	0
http://purl.obolibrary.org/obo/MONDO_0013357	0	0
http://purl.obolibrary.org/obo/MONDO_0018975	0	0
http://purl.obolibrary.org/obo/MONDO_0013359	0	0
http://purl.obolibrary.org/obo/MONDO_0013360	0	0
http://purl.obolibrary.org/obo/MONDO_0013361	0	0
http://purl.obolibrary.org/obo/MONDO_0024307	0	0
http://purl.obolibrary.org/obo/MONDO_0013362	0	0
http://purl.obolibrary.org/obo/MONDO_0013364	0	0
http://purl.obolibrary.org/obo/MONDO_0013368	0	0
http://purl.obolibrary.org/obo/MONDO_0015852	0	0
http://purl.obolibrary.org/obo/MONDO_0013372	0	0
http://purl.obolibrary.org/obo/MONDO_0013382	0	0
http://purl.obolibrary.org/obo/MONDO_0013389	0	0
http://purl.obolibrary.org/obo/MONDO_0017385	0	0
http://purl.obolibrary.org/obo/MONDO_0013390	0	0
http://purl.obolibrary.org/obo/MONDO_0013391	0	0
http://purl.obolibrary.org/obo/MONDO_0013392	0	0
http://purl.obolibrary.org/obo/MONDO_0013393	0	0
http://purl.obolibrary.org/obo/MONDO_0013394	0	0
http://purl.obolibrary.org/obo/MONDO_0013396	0	0
http://purl.obolibrary.org/obo/MONDO_0013400	0	0
http://purl.obolibrary.org/obo/MONDO_0013401	0	0
http://purl.obolibrary.org/obo/MONDO_0013404	0	0
http://purl.obolibrary.org/obo/MONDO_0013408	0	0
http://purl.obolibrary.org/obo/MONDO_0013410	0	0
http://purl.obolibrary.org/obo/MONDO_0016674	0	0
http://purl.obolibrary.org/obo/MONDO_0013411	0	0
http://purl.obolibrary.org/obo/MONDO_0020379	0	0
http://purl.obolibrary.org/obo/MONDO_0013415	0	0
http://purl.obolibrary.org/obo/MONDO_0013417	1	0
http://purl.obolibrary.org/obo/MONDO_0013419	1	0
http://purl.obolibrary.org/obo/MONDO_0013421	1	0
http://purl.obolibrary.org/obo/MONDO_0015700	0	1
http://purl.obolibrary.org/obo/MONDO_0013423	0	0
http://purl.obolibrary.org/obo/MONDO_0044209	0	4
http://purl.obolibrary.org/obo/MONDO_0013424	0	0
http://purl.obolibrary.org/obo/MONDO_0016885	0	0
http://purl.obolibrary.org/obo/MONDO_0013426	0	0
http://purl.obolibrary.org/obo/MONDO_0018954	0	0
http://purl.obolibrary.org/obo/MONDO_0013427	0	0
http://purl.obolibrary.org/obo/MONDO_0013439	0	0
http://purl.obolibrary.org/obo/MONDO_0013440	0	0
http://purl.obolibrary.org/obo/MONDO_0013452	0	0
http://purl.obolibrary.org/obo/MONDO_0013456	0	0
http://purl.obolibrary.org/obo/MONDO_0013458	0	0
http://purl.obolibrary.org/obo/MONDO_0013461	0	0
http://purl.obolibrary.org/obo/MONDO_0013462	5	0
http://purl.obolibrary.org/obo/MONDO_0013464	0	0
http://purl.obolibrary.org/obo/MONDO_0013467	3	0
http://purl.obolibrary.org/obo/MONDO_0013472	0	0
http://purl.obolibrary.org/obo/MONDO_0018779	0	0
http://purl.obolibrary.org/obo/MONDO_0013474	0	0
http://purl.obolibrary.org/obo/MONDO_0013476	0	0
http://purl.obolibrary.org/obo/MONDO_0013477	0	0
http://purl.obolibrary.org/obo/MONDO_0013478	0	0
http://purl.obolibrary.org/obo/MONDO_0013481	0	0
http://purl.obolibrary.org/obo/MONDO_0013483	0	0
http://purl.obolibrary.org/obo/MONDO_0013485	0	0
http://purl.obolibrary.org/obo/MONDO_0013486	0	0
http://purl.obolibrary.org/obo/MONDO_0013487	1	0
http://purl.obolibrary.org/obo/MONDO_0013497	0	0
http://purl.obolibrary.org/obo/MONDO_0013499	0	0
http://purl.obolibrary.org/obo/MONDO_0013500	0	0
http://purl.obolibrary.org/obo/MONDO_0013511	0	0
http://purl.obolibrary.org/obo/MONDO_0013512	0	0
http://purl.obolibrary.org/obo/MONDO_0019844	0	0
http://purl.obolibrary.org/obo/MONDO_0013517	0	0
http://purl.obolibrary.org/obo/MONDO_0013521	0	0
http://purl.obolibrary.org/obo/MONDO_0013522	0	0
http://purl.obolibrary.org/obo/MONDO_0013523	0	0
http://purl.obolibrary.org/obo/MONDO_0013524	0	0
http://purl.obolibrary.org/obo/MONDO_0013526	0	0
http://purl.obolibrary.org/obo/MONDO_0013531	0	0
http://purl.obolibrary.org/obo/MONDO_0013532	0	0
http://purl.obolibrary.org/obo/MONDO_0013533	0	0
http://purl.obolibrary.org/obo/MONDO_0013536	1	0
http://purl.obolibrary.org/obo/MONDO_0017754	0	4
http://purl.obolibrary.org/obo/MONDO_0013539	0	0
http://purl.obolibrary.org/obo/MONDO_0013540	0	0
http://purl.obolibrary.org/obo/MONDO_0042982	0	7
http://purl.obolibrary.org/obo/MONDO_0013541	0	0
http://purl.obolibrary.org/obo/MONDO_0013543	0	0
http://purl.obolibrary.org/obo/MONDO_0013546	0	0
http://purl.obolibrary.org/obo/MONDO_0013548	0	0
http://purl.obolibrary.org/obo/MONDO_0013549	0	0
http://purl.obolibrary.org/obo/MONDO_0013550	0	0
http://purl.obolibrary.org/obo/MONDO_0013551	0	0
http://purl.obolibrary.org/obo/MONDO_0013552	0	0
http://purl.obolibrary.org/obo/MONDO_0013555	0	0
http://purl.obolibrary.org/obo/MONDO_0016502	0	0
http://purl.obolibrary.org/obo/MONDO_0013559	0	0
http://purl.obolibrary.org/obo/MONDO_0013560	0	0
http://purl.obolibrary.org/obo/MONDO_0013561	0	0
http://purl.obolibrary.org/obo/MONDO_0013562	0	0
http://purl.obolibrary.org/obo/MONDO_0013563	0	0
http://purl.obolibrary.org/obo/MONDO_0013564	0	0
http://purl.obolibrary.org/obo/MONDO_0013566	0	0
http://purl.obolibrary.org/obo/MONDO_0013570	0	0
http://purl.obolibrary.org/obo/MONDO_0013572	0	0
http://purl.obolibrary.org/obo/MONDO_0013574	0	0
http://purl.obolibrary.org/obo/MONDO_0013576	0	0
http://purl.obolibrary.org/obo/MONDO_0013577	0	0
http://purl.obolibrary.org/obo/MONDO_0013578	0	0
http://purl.obolibrary.org/obo/MONDO_0013579	0	0
http://purl.obolibrary.org/obo/MONDO_0013580	0	0
http://purl.obolibrary.org/obo/MONDO_0013583	0	0
http://purl.obolibrary.org/obo/MONDO_0013584	0	0
http://purl.obolibrary.org/obo/MONDO_0013585	0	0
http://purl.obolibrary.org/obo/MONDO_0013586	0	0
http://purl.obolibrary.org/obo/MONDO_0013587	0	0
http://purl.obolibrary.org/obo/MONDO_0013594	0	0
http://purl.obolibrary.org/obo/MONDO_0013595	0	0
http://purl.obolibrary.org/obo/MONDO_0013598	0	0
http://purl.obolibrary.org/obo/MONDO_0013599	0	0
http://purl.obolibrary.org/obo/MONDO_0013606	0	0
http://purl.obolibrary.org/obo/MONDO_0013607	7	0
http://purl.obolibrary.org/obo/MONDO_0013614	0	0
http://purl.obolibrary.org/obo/MONDO_0013615	0	0
http://purl.obolibrary.org/obo/MONDO_0013618	0	0
http://purl.obolibrary.org/obo/MONDO_0013622	0	0
http://purl.obolibrary.org/obo/MONDO_0013623	0	0
http://purl.obolibrary.org/obo/MONDO_0013626	0	0
http://purl.obolibrary.org/obo/MONDO_0013633	0	0
http://purl.obolibrary.org/obo/MONDO_0013640	0	0
http://purl.obolibrary.org/obo/MONDO_0013644	0	0
http://purl.obolibrary.org/obo/MONDO_0013645	0	0
http://purl.obolibrary.org/obo/MONDO_0013646	0	0
http://purl.obolibrary.org/obo/MONDO_0013655	0	0
http://purl.obolibrary.org/obo/MONDO_0013656	0	0
http://purl.obolibrary.org/obo/MONDO_0013659	0	0
http://purl.obolibrary.org/obo/MONDO_0013660	0	0
http://purl.obolibrary.org/obo/MONDO_0013661	0	0
http://purl.obolibrary.org/obo/MONDO_0013668	0	0
http://purl.obolibrary.org/obo/MONDO_0013674	0	0
http://purl.obolibrary.org/obo/MONDO_0013675	0	0
http://purl.obolibrary.org/obo/MONDO_0013676	0	0
http://purl.obolibrary.org/obo/MONDO_0013678	0	0
http://purl.obolibrary.org/obo/MONDO_0013680	0	0
http://purl.obolibrary.org/obo/MONDO_0013687	0	0
http://purl.obolibrary.org/obo/MONDO_0013688	0	0
http://purl.obolibrary.org/obo/MONDO_0013691	0	0
http://purl.obolibrary.org/obo/MONDO_0013692	0	0
http://purl.obolibrary.org/obo/MONDO_0013696	0	0
http://purl.obolibrary.org/obo/MONDO_0013700	0	0
http://purl.obolibrary.org/obo/MONDO_0013702	0	0
http://purl.obolibrary.org/obo/MONDO_0013711	0	0
http://purl.obolibrary.org/obo/MONDO_0013713	0	0
http://purl.obolibrary.org/obo/MONDO_0013714	1	0
http://purl.obolibrary.org/obo/MONDO_0013726	0	0
http://purl.obolibrary.org/obo/MONDO_0013730	0	0
http://purl.obolibrary.org/obo/MONDO_0013731	0	0
http://purl.obolibrary.org/obo/MONDO_0013732	0	0
http://purl.obolibrary.org/obo/MONDO_0013733	0	0
http://purl.obolibrary.org/obo/MONDO_0013735	0	0
http://purl.obolibrary.org/obo/MONDO_0013737	0	0
http://purl.obolibrary.org/obo/MONDO_0013740	0	0
http://purl.obolibrary.org/obo/MONDO_0013742	0	0
http://purl.obolibrary.org/obo/MONDO_0013743	0	0
http://purl.obolibrary.org/obo/MONDO_0013746	0	0
http://purl.obolibrary.org/obo/MONDO_0013747	0	0
http://purl.obolibrary.org/obo/MONDO_0013748	0	0
http://purl.obolibrary.org/obo/MONDO_0013749	0	0
http://purl.obolibrary.org/obo/MONDO_0013753	0	0
http://purl.obolibrary.org/obo/MONDO_0013755	0	0
http://purl.obolibrary.org/obo/MONDO_0013758	0	0
http://purl.obolibrary.org/obo/MONDO_0013759	0	0
http://purl.obolibrary.org/obo/MONDO_0013760	0	0
http://purl.obolibrary.org/obo/MONDO_0013761	0	0
http://purl.obolibrary.org/obo/MONDO_0013762	0	0
http://purl.obolibrary.org/obo/MONDO_0013767	0	0
http://purl.obolibrary.org/obo/MONDO_0013771	0	0
http://purl.obolibrary.org/obo/MONDO_0013772	0	0
http://purl.obolibrary.org/obo/MONDO_0013775	0	0
http://purl.obolibrary.org/obo/MONDO_0013776	0	0
http://purl.obolibrary.org/obo/MONDO_0013777	0	0
http://purl.obolibrary.org/obo/MONDO_0013778	0	0
http://purl.obolibrary.org/obo/MONDO_0013781	0	0
http://purl.obolibrary.org/obo/MONDO_0013782	0	0
http://purl.obolibrary.org/obo/MONDO_0013784	0	0
http://purl.obolibrary.org/obo/MONDO_0013789	0	0
http://purl.obolibrary.org/obo/MONDO_0013796	0	0
http://purl.obolibrary.org/obo/MONDO_0013797	0	0
http://purl.obolibrary.org/obo/MONDO_0013800	0	0
http://purl.obolibrary.org/obo/MONDO_0013802	0	0
http://purl.obolibrary.org/obo/MONDO_0013805	0	0
http://purl.obolibrary.org/obo/MONDO_0013806	0	0
http://purl.obolibrary.org/obo/MONDO_0013808	0	0
http://purl.obolibrary.org/obo/MONDO_0013809	0	0
http://purl.obolibrary.org/obo/MONDO_0013810	0	0
http://purl.obolibrary.org/obo/MONDO_0013811	0	0
http://purl.obolibrary.org/obo/MONDO_0013813	0	0
http://purl.obolibrary.org/obo/MONDO_0013815	0	0
http://purl.obolibrary.org/obo/MONDO_0013825	0	0
http://purl.obolibrary.org/obo/MONDO_0013835	0	0
http://purl.obolibrary.org/obo/MONDO_0013836	0	0
http://purl.obolibrary.org/obo/MONDO_0013837	0	0
http://purl.obolibrary.org/obo/MONDO_0013839	0	0
http://purl.obolibrary.org/obo/MONDO_0013840	0	0
http://purl.obolibrary.org/obo/MONDO_0013843	0	0
http://purl.obolibrary.org/obo/MONDO_0013847	0	0
http://purl.obolibrary.org/obo/MONDO_0013850	0	0
http://purl.obolibrary.org/obo/MONDO_0013851	0	0
http://purl.obolibrary.org/obo/MONDO_0013860	0	0
http://purl.obolibrary.org/obo/MONDO_0013862	0	0
http://purl.obolibrary.org/obo/MONDO_0013863	0	0
http://purl.obolibrary.org/obo/MONDO_0013865	0	0
http://purl.obolibrary.org/obo/MONDO_0013866	0	0
http://purl.obolibrary.org/obo/MONDO_0013869	0	0
http://purl.obolibrary.org/obo/MONDO_0013870	0	0
http://purl.obolibrary.org/obo/MONDO_0013873	0	0
http://purl.obolibrary.org/obo/MONDO_0013875	1	0
http://purl.obolibrary.org/obo/MONDO_0013877	0	0
http://purl.obolibrary.org/obo/MONDO_0013881	0	0
http://purl.obolibrary.org/obo/MONDO_0013885	0	0
http://purl.obolibrary.org/obo/MONDO_0013886	0	0
http://purl.obolibrary.org/obo/MONDO_0013889	0	0
http://purl.obolibrary.org/obo/MONDO_0013890	0	0
http://purl.obolibrary.org/obo/MONDO_0013891	0	0
http://purl.obolibrary.org/obo/MONDO_0013892	0	0
http://purl.obolibrary.org/obo/MONDO_0013894	0	0
http://purl.obolibrary.org/obo/MONDO_0013898	0	0
http://purl.obolibrary.org/obo/MONDO_0013904	0	0
http://purl.obolibrary.org/obo/MONDO_0013905	0	0
http://purl.obolibrary.org/obo/MONDO_0013906	0	0
http://purl.obolibrary.org/obo/MONDO_0013907	0	0
http://purl.obolibrary.org/obo/MONDO_0013918	0	0
http://purl.obolibrary.org/obo/MONDO_0013920	0	0
http://purl.obolibrary.org/obo/MONDO_0013921	0	0
http://purl.obolibrary.org/obo/MONDO_0013922	0	0
http://purl.obolibrary.org/obo/MONDO_0013925	0	0
http://purl.obolibrary.org/obo/MONDO_0013927	0	0
http://purl.obolibrary.org/obo/MONDO_0013928	0	0
http://purl.obolibrary.org/obo/MONDO_0013930	0	0
http://purl.obolibrary.org/obo/MONDO_0013931	0	0
http://purl.obolibrary.org/obo/MONDO_0013932	0	0
http://purl.obolibrary.org/obo/MONDO_0013934	0	0
http://purl.obolibrary.org/obo/MONDO_0013936	0	0
http://purl.obolibrary.org/obo/MONDO_0013937	0	0
http://purl.obolibrary.org/obo/MONDO_0013938	0	0
http://purl.obolibrary.org/obo/MONDO_0013941	0	0
http://purl.obolibrary.org/obo/MONDO_0013942	0	0
http://purl.obolibrary.org/obo/MONDO_0013944	0	0
http://purl.obolibrary.org/obo/MONDO_0013947	0	0
http://purl.obolibrary.org/obo/MONDO_0013948	0	0
http://purl.obolibrary.org/obo/MONDO_0013949	0	0
http://purl.obolibrary.org/obo/MONDO_0013950	0	0
http://purl.obolibrary.org/obo/MONDO_0013951	0	0
http://purl.obolibrary.org/obo/MONDO_0013952	0	0
http://purl.obolibrary.org/obo/MONDO_0013954	0	0
http://purl.obolibrary.org/obo/MONDO_0013955	0	0
http://purl.obolibrary.org/obo/MONDO_0013956	0	0
http://purl.obolibrary.org/obo/MONDO_0013957	0	0
http://purl.obolibrary.org/obo/MONDO_0013959	0	0
http://purl.obolibrary.org/obo/MONDO_0013960	0	0
http://purl.obolibrary.org/obo/MONDO_0013962	0	0
http://purl.obolibrary.org/obo/MONDO_0013967	0	0
http://purl.obolibrary.org/obo/MONDO_0013968	0	0
http://purl.obolibrary.org/obo/MONDO_0013969	0	0
http://purl.obolibrary.org/obo/MONDO_0013970	0	0
http://purl.obolibrary.org/obo/MONDO_0013971	0	0
http://purl.obolibrary.org/obo/MONDO_0013972	0	0
http://purl.obolibrary.org/obo/MONDO_0013977	0	0
http://purl.obolibrary.org/obo/MONDO_0013981	0	0
http://purl.obolibrary.org/obo/MONDO_0013986	0	0
http://purl.obolibrary.org/obo/MONDO_0013987	0	0
http://purl.obolibrary.org/obo/MONDO_0013989	0	0
http://purl.obolibrary.org/obo/MONDO_0013990	0	0
http://purl.obolibrary.org/obo/MONDO_0013991	0	0
http://purl.obolibrary.org/obo/MONDO_0013992	0	0
http://purl.obolibrary.org/obo/MONDO_0013993	0	0
http://purl.obolibrary.org/obo/MONDO_0013996	0	0
http://purl.obolibrary.org/obo/MONDO_0013997	0	0
http://purl.obolibrary.org/obo/MONDO_0013999	0	0
http://purl.obolibrary.org/obo/MONDO_0014002	0	0
http://purl.obolibrary.org/obo/MONDO_0014005	0	0
http://purl.obolibrary.org/obo/MONDO_0014006	0	0
http://purl.obolibrary.org/obo/MONDO_0014008	0	0
http://purl.obolibrary.org/obo/MONDO_0014012	0	0
http://purl.obolibrary.org/obo/MONDO_0014013	0	0
http://purl.obolibrary.org/obo/MONDO_0014015	0	0
http://purl.obolibrary.org/obo/MONDO_0014016	0	0
http://purl.obolibrary.org/obo/MONDO_0014018	0	0
http://purl.obolibrary.org/obo/MONDO_0014020	0	0
http://purl.obolibrary.org/obo/MONDO_0014021	0	0
http://purl.obolibrary.org/obo/MONDO_0014022	0	0
http://purl.obolibrary.org/obo/MONDO_0014023	0	0
http://purl.obolibrary.org/obo/MONDO_0014024	0	0
http://purl.obolibrary.org/obo/MONDO_0014025	0	0
http://purl.obolibrary.org/obo/MONDO_0014028	0	0
http://purl.obolibrary.org/obo/MONDO_0014031	0	0
http://purl.obolibrary.org/obo/MONDO_0014033	0	0
http://purl.obolibrary.org/obo/MONDO_0014034	0	0
http://purl.obolibrary.org/obo/MONDO_0014035	0	0
http://purl.obolibrary.org/obo/MONDO_0014037	0	0
http://purl.obolibrary.org/obo/MONDO_0014039	0	0
http://purl.obolibrary.org/obo/MONDO_0014043	0	0
http://purl.obolibrary.org/obo/MONDO_0014044	0	0
http://purl.obolibrary.org/obo/MONDO_0014052	0	0
http://purl.obolibrary.org/obo/MONDO_0014058	0	0
http://purl.obolibrary.org/obo/MONDO_0014060	0	0
http://purl.obolibrary.org/obo/MONDO_0014061	0	0
http://purl.obolibrary.org/obo/MONDO_0014062	0	0
http://purl.obolibrary.org/obo/MONDO_0014067	0	0
http://purl.obolibrary.org/obo/MONDO_0014069	0	0
http://purl.obolibrary.org/obo/MONDO_0014070	0	0
http://purl.obolibrary.org/obo/MONDO_0014071	0	0
http://purl.obolibrary.org/obo/MONDO_0014072	0	0
http://purl.obolibrary.org/obo/MONDO_0014074	0	0
http://purl.obolibrary.org/obo/MONDO_0014076	0	0
http://purl.obolibrary.org/obo/MONDO_0014077	0	0
http://purl.obolibrary.org/obo/MONDO_0014078	0	0
http://purl.obolibrary.org/obo/MONDO_0014080	0	0
http://purl.obolibrary.org/obo/MONDO_0014081	0	0
http://purl.obolibrary.org/obo/MONDO_0014082	0	0
http://purl.obolibrary.org/obo/MONDO_0014089	1	0
http://purl.obolibrary.org/obo/MONDO_0014094	0	0
http://purl.obolibrary.org/obo/MONDO_0014096	0	0
http://purl.obolibrary.org/obo/MONDO_0014097	0	0
http://purl.obolibrary.org/obo/MONDO_0014101	0	0
http://purl.obolibrary.org/obo/MONDO_0014109	0	0
http://purl.obolibrary.org/obo/MONDO_0014115	0	0
http://purl.obolibrary.org/obo/MONDO_0014117	0	0
http://purl.obolibrary.org/obo/MONDO_0014118	0	0
http://purl.obolibrary.org/obo/MONDO_0014119	0	0
http://purl.obolibrary.org/obo/MONDO_0014120	0	0
http://purl.obolibrary.org/obo/MONDO_0014121	0	0
http://purl.obolibrary.org/obo/MONDO_0014127	0	0
http://purl.obolibrary.org/obo/MONDO_0014128	1	0
http://purl.obolibrary.org/obo/MONDO_0014129	0	0
http://purl.obolibrary.org/obo/MONDO_0014131	0	0
http://purl.obolibrary.org/obo/MONDO_0014132	0	0
http://purl.obolibrary.org/obo/MONDO_0014137	0	0
http://purl.obolibrary.org/obo/MONDO_0014138	0	0
http://purl.obolibrary.org/obo/MONDO_0014140	0	0
http://purl.obolibrary.org/obo/MONDO_0014141	0	0
http://purl.obolibrary.org/obo/MONDO_0014142	0	0
http://purl.obolibrary.org/obo/MONDO_0014144	0	0
http://purl.obolibrary.org/obo/MONDO_0014147	0	0
http://purl.obolibrary.org/obo/MONDO_0014149	0	0
http://purl.obolibrary.org/obo/MONDO_0014154	0	0
http://purl.obolibrary.org/obo/MONDO_0014157	0	0
http://purl.obolibrary.org/obo/MONDO_0014158	0	0
http://purl.obolibrary.org/obo/MONDO_0014159	0	0
http://purl.obolibrary.org/obo/MONDO_0014160	0	0
http://purl.obolibrary.org/obo/MONDO_0014162	0	0
http://purl.obolibrary.org/obo/MONDO_0014165	0	0
http://purl.obolibrary.org/obo/MONDO_0014166	0	0
http://purl.obolibrary.org/obo/MONDO_0014168	0	0
